Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
13-11-2020,15:58,13-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,12 @ 9.913,0163 EUR",,,,EUR,899.95,
13-11-2020,14:03,13-11-2020,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.25,EUR,899.95,bc91a56d-5c92-4402-9d7d-438e42219a34
13-11-2020,14:03,13-11-2020,ACERINOX,ES0132105018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,900.20,bc91a56d-5c92-4402-9d7d-438e42219a34
13-11-2020,14:03,13-11-2020,ACERINOX,ES0132105018,"Compra 61 Acerinox@8,08 EUR (ES0132105018)",,EUR,-492.88,EUR,902.20,bc91a56d-5c92-4402-9d7d-438e42219a34
13-11-2020,10:41,13-11-2020,REDEIA,ES0173093024,Costes de transacción y/o externos de DEGIRO,,EUR,-0.24,EUR,1395.08,0ce9518c-e109-4987-a05d-b00c42630196
13-11-2020,10:41,13-11-2020,REDEIA,ES0173093024,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1395.32,0ce9518c-e109-4987-a05d-b00c42630196
13-11-2020,10:41,13-11-2020,REDEIA,ES0173093024,"Compra 30 Redeia@16,25 EUR (ES0173093024)",,EUR,-487.50,EUR,1397.32,0ce9518c-e109-4987-a05d-b00c42630196
13-11-2020,00:00,12-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.06,EUR,1884.82,
12-11-2020,15:59,12-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,002625 @ 9.913,2245 EUR",,,,EUR,1884.88,
12-11-2020,15:59,12-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,3 @ 9.913,2245 EUR",,,,EUR,1910.90,
12-11-2020,09:06,12-11-2020,MAPFRE,ES0124244E34,Costes de transacción y/o externos de DEGIRO,,EUR,-0.39,EUR,1910.90,e9523841-82fd-4dde-b465-9ccc12082462
12-11-2020,09:06,12-11-2020,MAPFRE,ES0124244E34,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1911.29,e9523841-82fd-4dde-b465-9ccc12082462
12-11-2020,09:06,12-11-2020,MAPFRE,ES0124244E34,"Compra 500 Mapfre@1,551 EUR (ES0124244E34)",,EUR,-775.50,EUR,1913.29,e9523841-82fd-4dde-b465-9ccc12082462
12-11-2020,09:05,12-11-2020,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-0.25,EUR,2688.79,d7adf29f-acfb-4efa-9987-6c264ad5c24e
12-11-2020,09:05,12-11-2020,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,2689.04,d7adf29f-acfb-4efa-9987-6c264ad5c24e
12-11-2020,09:05,12-11-2020,BANCO SANTANDER,ES0113900J37,"Compra 220 Banco Santander@2,3055 EUR (ES0113900J37)",,EUR,-507.21,EUR,2691.04,d7adf29f-acfb-4efa-9987-6c264ad5c24e
12-11-2020,00:00,11-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,3198.25,
11-11-2020,16:01,11-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,006997 @ 9.913,4068 EUR",,,,EUR,3198.26,
11-11-2020,16:01,11-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,02 @ 9.913,4068 EUR",,,,EUR,3228.03,
11-11-2020,09:47,11-11-2020,,,Ingreso,,EUR,3000.00,EUR,3228.03,
11-11-2020,00:00,10-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.01,EUR,228.03,
10-11-2020,15:56,10-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,005136 @ 9.913,6017 EUR",,,,EUR,228.04,
10-11-2020,15:56,10-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,01 @ 9.913,6017 EUR",,,,EUR,177.12,
10-11-2020,13:12,10-11-2020,NATURGY ENERGY GROUP SA,ES0116870314,Costes de transacción y/o externos de DEGIRO,,EUR,-0.13,EUR,177.12,fc312034-1f8b-401a-a0b3-64a514b6c4e2
10-11-2020,13:12,10-11-2020,NATURGY ENERGY GROUP SA,ES0116870314,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,177.25,fc312034-1f8b-401a-a0b3-64a514b6c4e2
10-11-2020,13:12,10-11-2020,NATURGY ENERGY GROUP SA,ES0116870314,"Compra 15 NATURGY ENERGY GROUP SA@17,7 EUR (ES0116870314)",,EUR,-265.50,EUR,179.25,fc312034-1f8b-401a-a0b3-64a514b6c4e2
10-11-2020,00:00,09-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,-0.01,EUR,444.75,
09-11-2020,16:03,09-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000521 @ 9.913,8203 EUR",,,,EUR,444.76,
09-11-2020,16:03,09-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,06 @ 9.913,8203 EUR",,,,EUR,449.93,
09-11-2020,13:38,09-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.07,EUR,449.93,50ce8d89-70b7-4414-9e40-f714ecac42b9
09-11-2020,13:38,09-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,450.00,50ce8d89-70b7-4414-9e40-f714ecac42b9
09-11-2020,13:38,09-11-2020,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 100 International Consolidated Airlines Group SA@1,48 EUR (ES0177542018)",,EUR,-148.00,EUR,452.00,50ce8d89-70b7-4414-9e40-f714ecac42b9
09-11-2020,00:00,08-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,0.00,EUR,600.00,
06-11-2020,09:20,06-11-2020,,,Ingreso,,EUR,600.00,EUR,600.00,
05-11-2020,16:06,05-11-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Conversión fondos del mercado monetario: Compra,,,,EUR,0.00,
,,,,,"0,000001 @ 9.914,4475 EUR",,,,,,
04-11-2020,09:30,04-11-2020,,,Ingreso,,EUR,0.01,EUR,0.01,
